"","DENOM_CIA","CNPJ_CIA","ano","ROA","margem_ebitda","margem_liquida","liquidez_corrente","cap_terc_patrimo_liquido","setor_economico_Bens Industriais","setor_economico_Comunicações","setor_economico_Consumo Cíclico","setor_economico_Consumo não Cíclico","setor_economico_Materiais Básicos","setor_economico_Petróleo, Gás e Biocombustíveis","setor_economico_Saúde","setor_economico_Tecnologia da Informação","setor_economico_Utilidade Pública"
"325","SENDAS DISTRIBUIDORA S.A.","06.057.223/0001-71","2019",2.95223506475421,0.0731675046308547,0.0350621857634295,0.881694185211773,2.70116482836821,"0","0","0","1","0","0","0","0","0"
"326","SENDAS DISTRIBUIDORA S.A.","06.057.223/0001-71","2020",8.26736092662451,0.0722747828982049,0.0431706572704825,0.957124842370744,12.3482269503546,"0","0","0","1","0","0","0","0","0"
"327","GOL LINHAS AEREAS INTELIGENTES S.A.","06.164.253/0001-87","2012",-16.7597050569297,-0.0476311704523901,-0.18669759793197,0.514067163618718,11.3181674281005,"1","0","0","0","0","0","0","0","0"
"328","GOL LINHAS AEREAS INTELIGENTES S.A.","06.164.253/0001-87","2013",-6.81104988246406,0.0923331202968398,-0.0809036230942278,1.03450107650856,7.73077390233894,"1","0","0","0","0","0","0","0","0"
"329","GOL LINHAS AEREAS INTELIGENTES S.A.","06.164.253/0001-87","2014",-11.1989629381495,0.0962279363423031,-0.110993169825319,0.708865164554534,-30.9622402950381,"1","0","0","0","0","0","0","0","0"
"330","GOL LINHAS AEREAS INTELIGENTES S.A.","06.164.253/0001-87","2015",-41.3876899196665,0.0241270025681103,-0.438866529753967,0.444165003009739,-3.39873705592212,"1","0","0","0","0","0","0","0","0"
"331","GOL LINHAS AEREAS INTELIGENTES S.A.","06.164.253/0001-87","2016",13.1165806299234,0.115959679082549,0.11171851366149,0.429124502809182,-3.50371713600443,"1","0","0","0","0","0","0","0","0"
"332","GOL LINHAS AEREAS INTELIGENTES S.A.","06.164.253/0001-87","2017",3.78029511587898,0.141376124217593,0.0357609883943131,0.581734229906027,-4.25999479951749,"1","0","0","0","0","0","0","0","0"
"333","GOL LINHAS AEREAS INTELIGENTES S.A.","06.164.253/0001-87","2018",-7.5130469772118,0.181264905111173,-0.0683287890288918,0.459802687459135,-3.30354216574913,"1","0","0","0","0","0","0","0","0"
"334","GOL LINHAS AEREAS INTELIGENTES S.A.","06.164.253/0001-87","2019",1.17226285597897,0.278456792153659,0.0129348596262856,0.475496207515488,-3.15306800431277,"1","0","0","0","0","0","0","0","0"
"335","GOL LINHAS AEREAS INTELIGENTES S.A.","06.164.253/0001-87","2020",-46.0058407371359,0.144183048571546,-0.92520720541723,0.312106519041343,-1.93078238424053,"1","0","0","0","0","0","0","0","0"
"336","GOL LINHAS AEREAS INTELIGENTES S.A.","06.164.253/0001-87","2021",-49.8794119817866,-0.336156722160459,-0.966424444102444,0.242563704035646,-1.68407729043828,"1","0","0","0","0","0","0","0","0"
"337","GOL LINHAS AEREAS INTELIGENTES S.A.","06.164.253/0001-87","2022",-9.2012184827774,0.149831515472515,-0.102737104592655,0.215964912824943,-1.79453307685843,"1","0","0","0","0","0","0","0","0"
"338","CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.","06.981.381/0001-13","2019",3.03079343672735,0.123064729477162,0.126368947844761,3.18568739073916,0.343248433027789,"0","0","0","1","0","0","0","0","0"
"339","CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.","06.981.381/0001-13","2020",2.4493791605088,0.235350345791071,0.0792112777317086,2.85516348457911,0.328434646324642,"0","0","0","1","0","0","0","0","0"
"340","CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.","06.981.381/0001-13","2021",12.7573285378702,0.527895890848727,0.320748743168429,3.27555539713234,0.233223173841547,"0","0","0","1","0","0","0","0","0"
"341","CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.","06.981.381/0001-13","2022",14.4165050225334,0.515922221826767,0.317953280895944,3.64671503426038,0.174926022881398,"0","0","0","1","0","0","0","0","0"
"342","M.DIAS BRANCO S.A. IND COM DE ALIMENTOS","07.206.816/0001-15","2012",13.7307507794235,0.176379179228422,0.132727172205874,2.24101697302627,0.42158234942243,"0","0","0","1","0","0","0","0","0"
"343","M.DIAS BRANCO S.A. IND COM DE ALIMENTOS","07.206.816/0001-15","2013",13.4980273628594,0.156277034389251,0.121620831804525,2.01422675870172,0.377578060313571,"0","0","0","1","0","0","0","0","0"
"344","M.DIAS BRANCO S.A. IND COM DE ALIMENTOS","07.206.816/0001-15","2014",13.3816200848234,0.168210153518971,0.130846374039551,2.38171165491425,0.362974309746981,"0","0","0","1","0","0","0","0","0"
"345","M.DIAS BRANCO S.A. IND COM DE ALIMENTOS","07.206.816/0001-15","2015",11.8426489098998,0.148552928887854,0.130658496756065,2.43437429022766,0.371980753010873,"0","0","0","1","0","0","0","0","0"
"346","M.DIAS BRANCO S.A. IND COM DE ALIMENTOS","07.206.816/0001-15","2016",13.8073012975606,0.172561138918757,0.147220072705488,2.87887497383532,0.310927896998481,"0","0","0","1","0","0","0","0","0"
"347","M.DIAS BRANCO S.A. IND COM DE ALIMENTOS","07.206.816/0001-15","2017",13.8623247366688,0.178439464182108,0.155884989203057,4.33063820831891,0.219926597249029,"0","0","0","1","0","0","0","0","0"
"348","M.DIAS BRANCO S.A. IND COM DE ALIMENTOS","07.206.816/0001-15","2018",9.26673263770857,0.154873300720624,0.120081413378204,1.91223425435069,0.403755194096633,"0","0","0","1","0","0","0","0","0"
"349","M.DIAS BRANCO S.A. IND COM DE ALIMENTOS","07.206.816/0001-15","2019",6.87423613117886,0.126491412947883,0.0912384936909448,2.01262561686952,0.342351961978826,"0","0","0","1","0","0","0","0","0"
"350","M.DIAS BRANCO S.A. IND COM DE ALIMENTOS","07.206.816/0001-15","2020",7.85051539292763,0.134335301751501,0.105321126824261,2.36877787624051,0.464112322678814,"0","0","0","1","0","0","0","0","0"
"351","M.DIAS BRANCO S.A. IND COM DE ALIMENTOS","07.206.816/0001-15","2021",4.73849669886525,0.0875184251538832,0.0646254194050048,3.34276795568887,0.515451727801819,"0","0","0","1","0","0","0","0","0"
"352","M.DIAS BRANCO S.A. IND COM DE ALIMENTOS","07.206.816/0001-15","2022",4.21206640994198,0.0888946368446487,0.0475692811035022,1.97656458973341,0.705167348589992,"0","0","0","1","0","0","0","0","0"
"353","SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.","07.594.978/0001-78","2016",-1.86937344756753,0.26891309365623,-0.0336511768632368,1.57125343461059,1.60373200150688,"0","0","1","0","0","0","0","0","0"
"354","SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.","07.594.978/0001-78","2017",-0.595735318535136,0.238993887840464,-0.0155439580558585,1.54220611594867,3.72234373369002,"0","0","1","0","0","0","0","0","0"
"355","SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.","07.594.978/0001-78","2018",9.2742293776251,0.594298610470564,0.307711935781137,0.999198993658979,2.19006967110531,"0","0","1","0","0","0","0","0","0"
"356","SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.","07.594.978/0001-78","2019",-4.57608877886307,0.319593718985437,-0.171008600532171,1.31345667905591,2.26975842035837,"0","0","1","0","0","0","0","0","0"
"357","SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.","07.594.978/0001-78","2020",-7.11720171751647,0.24711998624471,-0.481139014395293,1.20879464351572,2.43992691188962,"0","0","1","0","0","0","0","0","0"
"358","SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.","07.594.978/0001-78","2021",-5.43153735321514,0.25284808105687,-0.370868341759181,2.91825913033498,1.63122684167131,"0","0","1","0","0","0","0","0","0"
"359","SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.","07.594.978/0001-78","2022",-0.714142851807744,0.398462960144524,-0.02936455232972,2.0105146993656,1.86340796294778,"0","0","1","0","0","0","0","0","0"
"360","BRASILAGRO - CIA BRAS DE PROP AGRICOLAS","07.628.528/0001-59","2012",-0.897029202377943,-0.0774507606084868,-0.0422738190552442,1.97817433453384,0.316286442157691,"0","0","0","1","0","0","0","0","0"
"361","BRASILAGRO - CIA BRAS DE PROP AGRICOLAS","07.628.528/0001-59","2013",3.72676206167378,0.224884415531279,0.117536107360583,2.37078327978768,0.313202211300118,"0","0","0","1","0","0","0","0","0"
"362","BRASILAGRO - CIA BRAS DE PROP AGRICOLAS","07.628.528/0001-59","2014",-1.61302394306009,-0.0389729843372227,-0.0877877641122674,1.32605753432287,0.418690679664193,"0","0","0","1","0","0","0","0","0"
"363","BRASILAGRO - CIA BRAS DE PROP AGRICOLAS","07.628.528/0001-59","2015",17.7640886583353,0.480971259994927,0.482719955147972,2.25522432306139,0.353319877783185,"0","0","0","1","0","0","0","0","0"
"364","BRASILAGRO - CIA BRAS DE PROP AGRICOLAS","07.628.528/0001-59","2016",1.23862223779157,-0.0220250379308113,0.0760198175006651,2.1653411880216,0.244184165069277,"0","0","0","1","0","0","0","0","0"
"365","BRASILAGRO - CIA BRAS DE PROP AGRICOLAS","07.628.528/0001-59","2017",3.09183928775616,0.0805588423669384,0.148232177943747,1.08873985084884,0.32334883470069,"0","0","0","1","0","0","0","0","0"
"366","BRASILAGRO - CIA BRAS DE PROP AGRICOLAS","07.628.528/0001-59","2018",10.7102498391402,0.479181692491557,0.328952952786146,1.83250555000418,0.560596879861986,"0","0","0","1","0","0","0","0","0"
"367","BRASILAGRO - CIA BRAS DE PROP AGRICOLAS","07.628.528/0001-59","2019",13.0433981971311,0.378023046453007,0.318831472812387,1.94524265504064,0.541809335936302,"0","0","0","1","0","0","0","0","0"
"368","BRASILAGRO - CIA BRAS DE PROP AGRICOLAS","07.628.528/0001-59","2020",5.8479686631761,0.14752426950423,0.169530605241589,1.60579066814633,0.822775058868425,"0","0","0","1","0","0","0","0","0"
"369","BRASILAGRO - CIA BRAS DE PROP AGRICOLAS","07.628.528/0001-59","2021",9.26535986451665,0.412989106793078,0.260222877782593,2.66328036631322,0.570748845070629,"0","0","0","1","0","0","0","0","0"
"370","BRASILAGRO - CIA BRAS DE PROP AGRICOLAS","07.628.528/0001-59","2022",15.5473575620213,0.40278628363302,0.271081244628281,3.28219771319479,0.509562518501404,"0","0","0","1","0","0","0","0","0"
"371","EMBRAER S.A.","07.689.002/0001-89","2012",3.60431062366906,0.144740145135335,0.0572876845590968,1.92168241945765,1.83264704413157,"1","0","0","0","0","0","0","0","0"
"372","EMBRAER S.A.","07.689.002/0001-89","2013",3.30976321436884,0.164213720219486,0.0576722559055008,1.9938821038515,1.79237100348583,"1","0","0","0","0","0","0","0","0"
"373","EMBRAER S.A.","07.689.002/0001-89","2014",2.98912257355281,0.132606918493751,0.0553431294109298,2.27609880346105,1.6938422593923,"1","0","0","0","0","0","0","0","0"
"374","EMBRAER S.A.","07.689.002/0001-89","2015",0.618009867247966,0.107201731316938,0.0138711051365913,2.08128996119632,2.03603916936011,"1","0","0","0","0","0","0","0","0"
"375","EMBRAER S.A.","07.689.002/0001-89","2016",1.55671442141791,0.0925231445715595,0.0276086673369505,2.13192024229379,1.95968013036812,"1","0","0","0","0","0","0","0","0"
"376","EMBRAER S.A.","07.689.002/0001-89","2017",2.14607576880137,0.114636019952926,0.045282635722834,2.53420844159202,1.85407623195408,"1","0","0","0","0","0","0","0","0"
"377","EMBRAER S.A.","07.689.002/0001-89","2018",-1.47071782276868,0.0579404987388912,-0.034375657662104,2.334797553091,1.86623339211373,"1","0","0","0","0","0","0","0","0"
"378","EMBRAER S.A.","07.689.002/0001-89","2019",-3.03671581908346,0.0170933492014802,-0.123623856519498,1.34221952239754,1.92491189845782,"1","0","0","0","0","0","0","0","0"
"379","EMBRAER S.A.","07.689.002/0001-89","2020",-6.56093111021696,-0.00801898444559256,-0.183091141915767,2.53110202213733,2.58893916373088,"1","0","0","0","0","0","0","0","0"
"380","EMBRAER S.A.","07.689.002/0001-89","2021",-0.472237588420144,0.0954881415527904,-0.0118050940671703,2.07706480213602,2.65978964066897,"1","0","0","0","0","0","0","0","0"
"381","EMBRAER S.A.","07.689.002/0001-89","2022",-1.9789231802027,0.0224943985337227,-0.0446596113715299,1.78931054169885,2.59090122870117,"1","0","0","0","0","0","0","0","0"
"382","SPRINGS GLOBAL PARTICIPACOES S.A.","07.718.269/0001-57","2012",-5.84143106856069,0.123437452648955,-0.0856641684131465,1.73931498849153,1.0270284255129,"0","0","1","0","0","0","0","0","0"
"383","SPRINGS GLOBAL PARTICIPACOES S.A.","07.718.269/0001-57","2013",-2.15861822236449,0.0759157114265143,-0.0258121641934598,1.48129932544204,1.1207260997098,"0","0","1","0","0","0","0","0","0"
"384","SPRINGS GLOBAL PARTICIPACOES S.A.","07.718.269/0001-57","2014",-1.17902219543209,0.0906735132096469,-0.0139128165219536,1.89933856763659,1.27356505193084,"0","0","1","0","0","0","0","0","0"
"385","SPRINGS GLOBAL PARTICIPACOES S.A.","07.718.269/0001-57","2015",0.868902251286978,0.102785282487059,0.00995855930166138,1.7082788681268,1.40816780479124,"0","0","1","0","0","0","0","0","0"
"386","SPRINGS GLOBAL PARTICIPACOES S.A.","07.718.269/0001-57","2016",-0.241132642727822,0.106694541661276,-0.00274351211952212,1.66614700122834,1.55853547952723,"0","0","1","0","0","0","0","0","0"
"387","SPRINGS GLOBAL PARTICIPACOES S.A.","07.718.269/0001-57","2017",0.794585763745224,0.115798234862043,0.00983492480767,1.76247016244998,1.36746535688778,"0","0","1","0","0","0","0","0","0"
"388","SPRINGS GLOBAL PARTICIPACOES S.A.","07.718.269/0001-57","2018",3.46049867805774,0.246536969749139,0.0813867731903939,1.29843746725074,1.43316362802085,"0","0","1","0","0","0","0","0","0"
"389","SPRINGS GLOBAL PARTICIPACOES S.A.","07.718.269/0001-57","2019",1.38773515758612,0.119913505427352,0.0321430253557602,1.32527618297511,1.37617425318723,"0","0","1","0","0","0","0","0","0"
"390","SPRINGS GLOBAL PARTICIPACOES S.A.","07.718.269/0001-57","2020",-10.1409892630767,0.0932681640488861,-0.20907067323571,1.24572795719054,1.8621168656873,"0","0","1","0","0","0","0","0","0"
"391","SPRINGS GLOBAL PARTICIPACOES S.A.","07.718.269/0001-57","2021",-4.80496791181506,0.123746820377248,-0.089250855599652,0.958076689707992,2.22703926836631,"0","0","1","0","0","0","0","0","0"
"392","SPRINGS GLOBAL PARTICIPACOES S.A.","07.718.269/0001-57","2022",-23.4047353046269,-0.124436011483065,-0.518121968548887,0.661184171056263,6.11730499562945,"0","0","1","0","0","0","0","0","0"
"393","AURA MINERALS INC.","07.857.093/0001-14","2019",7.37621894723729,0.14263036731277,0.116008095219012,1.26102428905077,0.79178450853915,"0","0","0","0","1","0","0","0","0"
"394","AURA MINERALS INC.","07.857.093/0001-14","2020",13.8167043913384,0.293411972268311,0.24521016913528,1.8006124700301,0.71463374110813,"0","0","0","0","1","0","0","0","0"
"395","AURA MINERALS INC.","07.857.093/0001-14","2021",7.2702119956774,0.261408797508369,0.100115868484688,1.85847102008187,1.1760432215281,"0","0","0","0","1","0","0","0","0"
"396","AURA MINERALS INC.","07.857.093/0001-14","2022",9.0589425752593,0.224503262955476,0.169419390067329,1.53676021057489,1.34519522590908,"0","0","0","0","1","0","0","0","0"
"397","TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.","07.859.971/0001-30","2012",6.11415259946594,0.889964336965014,0.481485295127141,5.79546592783529,1.35191420181815,"0","0","0","0","0","0","0","0","1"
"398","TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.","07.859.971/0001-30","2013",9.75359727614324,0.913664458566524,0.61667395332807,1.62907878313001,1.12635143170926,"0","0","0","0","0","0","0","0","1"
"399","TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.","07.859.971/0001-30","2014",10.4500191019806,1.01416629451452,0.604922168947268,2.37699446770076,1.04959579911339,"0","0","0","0","0","0","0","0","1"
"400","TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.","07.859.971/0001-30","2015",10.2615211265317,0.997944199706314,0.589590687633107,2.06481797339214,1.02474900418431,"0","0","0","0","0","0","0","0","1"
"401","TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.","07.859.971/0001-30","2016",10.2497355425886,0.988119251743617,0.619712538657181,1.81956258894772,0.952511939396247,"0","0","0","0","0","0","0","0","1"
"402","TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.","07.859.971/0001-30","2017",8.04841076523125,0.86363513976486,0.601902959819286,3.01932913343818,0.852725395808952,"0","0","0","0","0","0","0","0","1"
"403","TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.","07.859.971/0001-30","2018",12.4334777805864,0.8783161095303,0.655137451023919,2.98029699832252,0.884557305997395,"0","0","0","0","0","0","0","0","1"
"404","TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.","07.859.971/0001-30","2019",8.92535300164488,0.790098826769859,0.558405512326465,3.58095977826415,1.27936741837239,"0","0","0","0","0","0","0","0","1"
"405","TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.","07.859.971/0001-30","2020",16.0429619283199,0.901355577732314,0.635424113648834,2.8042305347992,1.34079716503947,"0","0","0","0","0","0","0","0","1"
"406","TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.","07.859.971/0001-30","2021",13.9265527926377,0.99592632477249,0.637581439662862,1.50669522203326,1.37789307493048,"0","0","0","0","0","0","0","0","1"
"407","TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.","07.859.971/0001-30","2022",8.37257044438119,0.942575951159499,0.553871807444782,3.02458794126774,1.63437245642477,"0","0","0","0","0","0","0","0","1"
"408","MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.","07.882.930/0001-65","2018",6.01108809283329,0.153151354193707,0.108541837230509,3.28575779389778,5.72989332671794,"0","0","1","0","0","0","0","0","0"
"409","MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.","07.882.930/0001-65","2019",8.07908391935056,0.140223567589754,0.102599951258931,1.35333909747826,5.25400710619818,"0","0","1","0","0","0","0","0","0"
"410","MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.","07.882.930/0001-65","2020",3.71505709621092,0.0980077956878126,0.11934988924093,5.09458423298194,0.311441742089308,"0","0","1","0","0","0","0","0","0"
"411","MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.","07.882.930/0001-65","2021",1.72759906377556,0.0792932354929303,0.0477076495306588,3.26985229205693,0.593162554664485,"0","0","1","0","0","0","0","0","0"
"412","MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.","07.882.930/0001-65","2022",1.80578715484698,0.0720420866144846,0.0490623838360404,2.83642913023994,1.05287176815901,"0","0","1","0","0","0","0","0","0"
"413","TECNISA S.A.","08.065.557/0001-12","2012",-4.10144839564193,-0.104636621526407,-0.12612318827214,1.92578882149983,1.90797238257501,"0","0","1","0","0","0","0","0","0"
"414","TECNISA S.A.","08.065.557/0001-12","2013",6.08620934117539,0.190682598271305,0.15579159819435,2.03007485846762,1.97020607999635,"0","0","1","0","0","0","0","0","0"
"415","TECNISA S.A.","08.065.557/0001-12","2014",4.41378223770986,0.129820383883338,0.132643737047366,1.70367102117882,1.82204799337536,"0","0","1","0","0","0","0","0","0"
"416","TECNISA S.A.","08.065.557/0001-12","2015",7.88903397209447,0.210777441146012,0.230316674123589,1.6742025079924,1.16868213033429,"0","0","1","0","0","0","0","0","0"
"417","TECNISA S.A.","08.065.557/0001-12","2016",-14.5910480014321,-1.33462825109873,-1.33824033869185,1.61687853140905,1.16025992949309,"0","0","1","0","0","0","0","0","0"
"418","TECNISA S.A.","08.065.557/0001-12","2017",-22.9220610942777,-1.50786229378322,-1.72601618888986,1.78313387652303,1.17637955919421,"0","0","1","0","0","0","0","0","0"
"419","TECNISA S.A.","08.065.557/0001-12","2018",-14.628866511748,-1.18795791579749,-1.61020388443328,1.3463463974439,1.47473508258063,"0","0","1","0","0","0","0","0","0"
"420","TECNISA S.A.","08.065.557/0001-12","2019",-15.2672795131676,-0.558118945800828,-0.7169374120476,2.07953140235322,0.815379414887155,"0","0","1","0","0","0","0","0","0"
"421","TECNISA S.A.","08.065.557/0001-12","2020",-9.56957966105194,-0.748852734891806,-0.923762918841719,2.3491414527107,1.20380223235499,"0","0","1","0","0","0","0","0","0"
"422","TECNISA S.A.","08.065.557/0001-12","2021",-11.9275280003701,-0.793923327616952,-1.26836017299454,3.14015351334552,1.35379305964303,"0","0","1","0","0","0","0","0","0"
"423","TECNISA S.A.","08.065.557/0001-12","2022",0.143050127252418,0.143743127151386,0.00969045321828378,3.63617244117101,1.58484105063808,"0","0","1","0","0","0","0","0","0"
"424","IGUA SANEAMENTO S.A.","08.159.965/0001-33","2012",-1.17888325839222,0.0814253017237739,-0.034875242462888,0.538976295104289,3.36227889193778,"0","0","0","0","0","0","0","0","1"
"425","IGUA SANEAMENTO S.A.","08.159.965/0001-33","2013",1.43616690390548,0.142328948232821,0.0402870844829852,0.457863322213108,4.05402016555581,"0","0","0","0","0","0","0","0","1"
"426","IGUA SANEAMENTO S.A.","08.159.965/0001-33","2014",1.03559846828671,0.288776551274603,0.0300300406682632,1.02146016855432,4.83704197581925,"0","0","0","0","0","0","0","0","1"
"427","IGUA SANEAMENTO S.A.","08.159.965/0001-33","2015",-4.17157285495014,0.247383341065903,-0.142578648744131,0.741196279223826,6.48736537833932,"0","0","0","0","0","0","0","0","1"
"428","IGUA SANEAMENTO S.A.","08.159.965/0001-33","2016",-5.14892801791999,0.19483143611768,-0.172891637062405,0.339107745585407,11.4105315298152,"0","0","0","0","0","0","0","0","1"
"429","IGUA SANEAMENTO S.A.","08.159.965/0001-33","2017",1.67301704925648,0.418585331531356,0.0526886851601577,2.71130195965374,2.99669794848446,"0","0","0","0","0","0","0","0","1"
"430","IGUA SANEAMENTO S.A.","08.159.965/0001-33","2018",0.811294290394867,0.285597499979865,0.0238524794819546,1.86352168850462,2.3890341688046,"0","0","0","0","0","0","0","0","1"
"431","IGUA SANEAMENTO S.A.","08.159.965/0001-33","2019",1.77280759543646,0.283801260319955,0.0497761830246343,1.40829225970597,2.01349202841508,"0","0","0","0","0","0","0","0","1"
"432","IGUA SANEAMENTO S.A.","08.159.965/0001-33","2020",-0.16037330679192,0.315309881332152,-0.00620990126191001,2.3899486333044,2.6222949589035,"0","0","0","0","0","0","0","0","1"
"433","IGUA SANEAMENTO S.A.","08.159.965/0001-33","2021",-0.441209401120081,0.195913252538388,-0.0451730942246483,0.632070289885768,2.75077481484764,"0","0","0","0","0","0","0","0","1"
"434","IGUA SANEAMENTO S.A.","08.159.965/0001-33","2022",-5.26471501467547,0.240467899135007,-0.294901542161884,1.0553740317229,2.8336908698227,"0","0","0","0","0","0","0","0","1"
"435","DESKTOP S.A.","08.170.849/0001-15","2020",6.5730217658894,0.414427300910908,0.159157559580096,1.17960982744648,2.51126077258881,"0","1","0","0","0","0","0","0","0"
"436","DESKTOP S.A.","08.170.849/0001-15","2021",1.416762216964,0.370760562411514,0.0878925617466168,1.85318369605437,1.42869164037501,"0","1","0","0","0","0","0","0","0"
"437","DESKTOP S.A.","08.170.849/0001-15","2022",2.18147948039913,0.45791647028202,0.0773701575063488,0.866260433946427,1.64832450683865,"0","1","0","0","0","0","0","0","0"
"438","JHSF PARTICIPACOES S.A.","08.294.224/0001-65","2012",5.6381825117547,0.31738462565952,0.204994545737884,3.67174750025345,1.51571109272926,"0","0","1","0","0","0","0","0","0"
"439","JHSF PARTICIPACOES S.A.","08.294.224/0001-65","2013",6.03478358627595,0.828554951883388,0.47674338899502,3.38356674320734,1.39150789340253,"0","0","1","0","0","0","0","0","0"
"440","JHSF PARTICIPACOES S.A.","08.294.224/0001-65","2014",0.742397952794452,0.410052418552186,0.071493265211333,1.76841305796136,1.53548110959948,"0","0","1","0","0","0","0","0","0"
"441","JHSF PARTICIPACOES S.A.","08.294.224/0001-65","2015",1.67144232495891,0.756668003252182,0.173925171286339,1.12583920028006,1.46370053386038,"0","0","1","0","0","0","0","0","0"
"442","JHSF PARTICIPACOES S.A.","08.294.224/0001-65","2016",-5.27471555925103,-0.35593387819421,-0.65159154676867,1.90785432063113,1.14260424817956,"0","0","1","0","0","0","0","0","0"
"443","JHSF PARTICIPACOES S.A.","08.294.224/0001-65","2017",-0.610588778197749,0.572741194486983,-0.076625876336457,0.914932913557656,1.07944063172206,"0","0","1","0","0","0","0","0","0"
"444","JHSF PARTICIPACOES S.A.","08.294.224/0001-65","2018",4.05891015710912,0.704406478152911,0.402391217515555,0.966062796250338,1.12374693902035,"0","0","1","0","0","0","0","0","0"
"445","JHSF PARTICIPACOES S.A.","08.294.224/0001-65","2019",5.59578097320045,0.998340109518223,0.513008233496496,2.16383448853328,0.909826262076402,"0","0","1","0","0","0","0","0","0"
"446","JHSF PARTICIPACOES S.A.","08.294.224/0001-65","2020",8.77300986715397,0.719058562214344,0.545772500106787,1.72479230684328,0.902967720018031,"0","0","1","0","0","0","0","0","0"
"447","JHSF PARTICIPACOES S.A.","08.294.224/0001-65","2021",11.6651611941413,0.583173303723497,0.488790953258402,2.41993827365347,0.850128231635162,"0","0","1","0","0","0","0","0","0"
"448","JHSF PARTICIPACOES S.A.","08.294.224/0001-65","2022",6.12391112077357,0.500918462408758,0.332315156154382,4.20724128578993,1.00046340145974,"0","0","1","0","0","0","0","0","0"
"449","EZ TEC EMPREEND. E PARTICIPACOES S.A.","08.312.229/0001-73","2012",15.7843081892941,0.390446694043788,0.423065328581739,4.04838420080402,0.278122578647902,"0","0","1","0","0","0","0","0","0"
"450","EZ TEC EMPREEND. E PARTICIPACOES S.A.","08.312.229/0001-73","2013",20.6623850635221,0.502323167937122,0.516921547865513,3.95382495855768,0.35012836027683,"0","0","1","0","0","0","0","0","0"
"451","EZ TEC EMPREEND. E PARTICIPACOES S.A.","08.312.229/0001-73","2014",13.8750645515235,0.468847217784654,0.498128163519263,2.29880848443049,0.413382687667913,"0","0","1","0","0","0","0","0","0"
"452","EZ TEC EMPREEND. E PARTICIPACOES S.A.","08.312.229/0001-73","2015",13.5055270048249,0.490498708806761,0.545788548841242,5.58446522721567,0.216395237352498,"0","0","1","0","0","0","0","0","0"
"453","EZ TEC EMPREEND. E PARTICIPACOES S.A.","08.312.229/0001-73","2016",6.60611774475885,0.305738806452684,0.405926319450148,5.0850516911697,0.236165423234952,"0","0","1","0","0","0","0","0","0"
"454","EZ TEC EMPREEND. E PARTICIPACOES S.A.","08.312.229/0001-73","2017",11.6460808029518,0.327605289277106,0.368720309530634,4.40895059346494,0.210320378786165,"0","0","1","0","0","0","0","0","0"
"455","EZ TEC EMPREEND. E PARTICIPACOES S.A.","08.312.229/0001-73","2018",3.43501645553106,0.0154800108505945,0.261437908496732,8.0481045853964,0.127820427059111,"0","0","1","0","0","0","0","0","0"
"456","EZ TEC EMPREEND. E PARTICIPACOES S.A.","08.312.229/0001-73","2019",6.79295383725967,0.285492112035207,0.361094742599983,7.40514013595551,0.122422001163394,"0","0","1","0","0","0","0","0","0"
"457","EZ TEC EMPREEND. E PARTICIPACOES S.A.","08.312.229/0001-73","2020",8.79956323081979,0.294003595877979,0.443107615830404,5.50272488988985,0.140333740648632,"0","0","1","0","0","0","0","0","0"
"458","EZ TEC EMPREEND. E PARTICIPACOES S.A.","08.312.229/0001-73","2021",8.9082293008489,0.328403972998311,0.472025314605592,4.685989279789,0.161690807246683,"0","0","1","0","0","0","0","0","0"
