,Unnamed: 0,ano,DENOM_CIA,CNPJ_CIA,ROA,margem_ebitda,margem_liquida,liquidez_corrente,cap_terc_patrimo_liquido,IPCA,PIB_per_capta,cambio,divida_liquida_pib,SELIC,SELIC_over (%a.a),empresa_factor,exportacoes,importacoes,balanca_comercial,PIB,receita_bruta_media,tamanho,ativo_medio,tamanho_empresa,intercepto
680,681,2017,PETROLEO BRASILEIRO S.A. PETROBRAS,33.000.167/0001-01,0.0453389295442656,0.282877738416257,0.0013288919438129,1.88900466468771,2.08415149345905,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,114,218000.49358413,160675.458906,57325.03467813,6.585479,,,873007333.272727,Grande Empresa,1
682,683,2017,VALE S.A.,33.592.510/0001-54,5.38560486540458,0.427302791797245,0.162809018706018,1.44613251226558,1.21528834802931,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,120,218000.49358413,160675.458906,57325.03467813,6.585479,,,334596911.818182,Grande Empresa,1
683,684,2017,FRAS-LE S.A.,88.610.126/0001-29,4.72994142863988,0.127794234364475,0.0770384387708911,2.06726652498918,0.732348174570031,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,179,218000.49358413,160675.458906,57325.03467813,6.585479,,,1489767.09090909,Microempresa,1
684,685,2017,COSAN S.A.,50.746.577/0001-15,5.29281176854085,0.451497416754522,0.196920077327238,1.55869335822419,1.77153914170413,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,140,218000.49358413,160675.458906,57325.03467813,6.585479,,,22533421.9090909,Média Empresa,1
685,686,2017,HELBOR EMPREENDIMENTOS S.A.,49.263.189/0001-02,-6.22220746126255,-0.470994437818204,-0.596599001818034,3.62193022534393,1.7672235024004,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,138,218000.49358413,160675.458906,57325.03467813,6.585479,1159326.3,Pequena Empresa,2203722.90909091,Microempresa,1
686,687,2017,METALFRIO SOLUTIONS S.A.,04.821.041/0001-08,-1.55227026955175,0.102963434873822,-0.020139021332024,1.03109841114375,12.0658759105444,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,36,218000.49358413,160675.458906,57325.03467813,6.585479,,,733972.454545455,Microempresa,1
687,688,2017,AZUL S.A.,09.305.994/0001-29,5.1280284155192,0.14953648483336,0.0679169656269205,0.990997964525094,2.64080307452331,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,67,218000.49358413,160675.458906,57325.03467813,6.585479,8643680.85714286,Média Empresa,1895724.0,Microempresa,1
688,689,2017,ENERGISA S.A.,00.864.214/0001-06,2.59693738617065,0.150512929603933,0.0419869131051831,1.23554031796689,3.60826724174327,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,3,218000.49358413,160675.458906,57325.03467813,6.585479,,,9117868.63636364,Pequena Empresa,1
689,690,2017,LOCALIZA RENT A CAR S.A.,16.670.085/0001-55,4.52052048973765,0.204711602090297,0.0834685890167818,1.5357374654111,3.30119831969931,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,90,218000.49358413,160675.458906,57325.03467813,6.585479,,,13000847.7272727,Pequena Empresa,1
690,691,2017,MARCOPOLO S.A.,88.611.835/0001-29,1.73515696121001,0.0416151916920521,0.0285508344422257,1.74332135671347,1.45370867753597,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,180,218000.49358413,160675.458906,57325.03467813,6.585479,,,3808173.72727273,Pequena Empresa,1
691,692,2017,PETRO RIO S.A.,10.629.105/0001-68,2.44670720678978,0.246597817658759,0.0573623113488487,3.91813310460591,0.454722522118392,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,71,218000.49358413,160675.458906,57325.03467813,6.585479,,,2993709.54545455,Pequena Empresa,1
692,693,2017,JHSF PARTICIPACOES S.A.,08.294.224/0001-65,-0.610588778197749,0.572741194486983,-0.076625876336457,0.914932913557656,1.07944063172206,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,52,218000.49358413,160675.458906,57325.03467813,6.585479,318619.25,Microempresa,4167067.72727273,Pequena Empresa,1
693,694,2017,ENEVA S.A,04.423.567/0001-21,0.860518212392141,0.413190960451147,0.0344848743815153,1.62955346625498,1.02892724707423,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,34,218000.49358413,160675.458906,57325.03467813,6.585479,,,9244385.90909091,Pequena Empresa,1
694,695,2017,GERDAU S.A.,33.611.500/0001-19,-0.673270663426674,0.0864796562313512,-0.0091735872782044,2.33106472287182,1.10520989400618,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,121,218000.49358413,160675.458906,57325.03467813,6.585479,,,39908343.5454545,Média Empresa,1
695,696,2017,COGNA EDUCAÇÃO S.A.,02.800.026/0001-40,10.0832440439299,0.379869868155231,0.338683222053249,2.62805770794346,0.227518302210337,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,21,218000.49358413,160675.458906,57325.03467813,6.585479,,,14613547.0,Pequena Empresa,1
696,697,2017,JBS S.A.,02.916.265/0001-60,0.943428886325306,0.0687549936038786,0.0062846670307573,1.23736666979559,3.15811680864468,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,24,218000.49358413,160675.458906,57325.03467813,6.585479,,,65081647.8181818,Média Empresa,1
697,698,2017,EQUATORIAL ENERGIA S.A.,03.220.438/0001-73,6.89073566945777,0.197440312542028,0.132843920797405,1.83936223399725,2.04247313548955,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,29,218000.49358413,160675.458906,57325.03467813,6.585479,24308755.5,Média Empresa,8205417.45454545,Pequena Empresa,1
698,699,2017,CONSTRUTORA TENDA S.A.,71.476.527/0001-35,4.90057503402527,0.104466884256914,0.0770569937197328,3.48162615491156,0.834756762469935,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,169,218000.49358413,160675.458906,57325.03467813,6.585479,817461.0,Pequena Empresa,2813943.18181818,Pequena Empresa,1
699,700,2017,DIRECIONAL ENGENHARIA S.A.,16.614.075/0001-00,-3.31827211787055,-0.144766890512425,-0.18279406855293,3.35060580714201,1.58164013924946,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,89,218000.49358413,160675.458906,57325.03467813,6.585479,,,2237732.90909091,Microempresa,1
700,701,2017,BRASKEM S.A.,42.150.391/0001-70,7.74878307810703,0.249447195054124,0.0839072504891029,0.940149438815425,8.37403674642157,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,128,218000.49358413,160675.458906,57325.03467813,6.585479,,,49683540.6363636,Média Empresa,1
701,702,2017,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,07.206.816/0001-15,13.8623247366688,0.178439464182108,0.155884989203057,4.33063820831891,0.219926597249029,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,41,218000.49358413,160675.458906,57325.03467813,6.585479,6952716.4,Média Empresa,6873058.54545455,Pequena Empresa,1
702,703,2017,YDUQS PARTICIPACOES S.A.,08.807.432/0001-10,10.5590641355153,0.218344949761452,0.125656300320304,1.97341697669122,0.447865645851284,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,59,218000.49358413,160675.458906,57325.03467813,6.585479,0.0,Microempresa,4072061.54545455,Pequena Empresa,1
703,704,2017,RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS S.A.,49.669.856/0001-43,11.3945824743623,0.076635280713321,0.336503933378993,0.917908429231828,0.719522756866426,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,139,218000.49358413,160675.458906,57325.03467813,6.585479,,,2547002.45454545,Pequena Empresa,1
704,705,2017,T4F ENTRETENIMENTO S.A.,02.860.694/0001-62,6.48989797615429,0.114892900083474,0.0693312094594077,1.43545731281254,1.13438193307526,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,23,218000.49358413,160675.458906,57325.03467813,6.585479,,,563038.636363636,Microempresa,1
705,706,2017,AREZZO INDÚSTRIA E COMÉRCIO S.A.,16.590.234/0001-76,14.7128438068805,0.151612599726272,0.113541309867002,2.3967967491067,0.578890459576516,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,88,218000.49358413,160675.458906,57325.03467813,6.585479,,,1438027.72727273,Microempresa,1
707,708,2017,RAIA DROGASIL S.A.,61.585.865/0001-51,7.93058868864736,0.0855627301560151,0.0388005908039391,1.57520133099204,0.988772054398697,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,163,218000.49358413,160675.458906,57325.03467813,6.585479,17018239.5555556,Média Empresa,8316490.09090909,Pequena Empresa,1
708,709,2017,RANDON S.A. IMPLEMENTOS E PARTICIPACOES,89.086.144/0001-16,2.10707546913592,0.104954851574423,0.0356638170390614,1.95838670551028,1.60509816520349,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,181,218000.49358413,160675.458906,57325.03467813,6.585479,,,4162413.18181818,Pequena Empresa,1
709,710,2017,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,73.178.600/0001-18,-0.10132152533937,0.0270453329942366,-0.0039416254950874,3.0142947145006,0.634049841819132,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,170,218000.49358413,160675.458906,57325.03467813,6.585479,0.0,Microempresa,8079699.09090909,Pequena Empresa,1
710,711,2017,WEG S.A.,84.429.695/0001-11,8.15775104038063,0.153959803986421,0.119798652432897,2.17613319626476,1.04374683175839,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,177,218000.49358413,160675.458906,57325.03467813,6.585479,,,8257932.09090909,Pequena Empresa,1
711,712,2017,TECHNOS S.A.,09.295.063/0001-97,-0.268441542272898,-0.0444340546405667,-0.0056428397098304,3.25507488639748,0.540827675396056,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,66,218000.49358413,160675.458906,57325.03467813,6.585479,,,417217.727272727,Microempresa,1
712,713,2017,ANIMA HOLDING S.A.,09.288.252/0001-32,6.36340266277672,0.131465447166134,0.0814326453560096,1.85134579869687,0.921414735778049,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,65,218000.49358413,160675.458906,57325.03467813,6.585479,,,1905193.72727273,Microempresa,1
713,714,2017,KEPLER WEBER S.A.,91.983.056/0001-69,-4.78285393565898,-0.0220427923060298,-0.0592297384914632,1.34096517202482,0.645222568559937,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,187,218000.49358413,160675.458906,57325.03467813,6.585479,,,505426.636363636,Microempresa,1
714,715,2017,CAMIL ALIMENTOS S.A.,64.904.295/0001-03,5.26102962483012,0.110553930792505,0.0407320124582384,1.68738323091333,1.81514900534495,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,165,218000.49358413,160675.458906,57325.03467813,6.585479,,,4507372.0,Pequena Empresa,1
715,716,2017,QUALITY SOFTWARE S.A.,35.791.391/0001-94,-5.08894904902506,0.0095173582313,-0.051173546244109,1.03078996179947,1.62244412984881,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,123,218000.49358413,160675.458906,57325.03467813,6.585479,136213627.5,Média Empresa,74455023.6363636,Média Empresa,1
716,717,2017,SER EDUCACIONAL S.A.,04.986.320/0001-13,7.87419942150204,0.260698904435433,0.160316126596768,4.28698079522472,0.662616432089844,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,37,218000.49358413,160675.458906,57325.03467813,6.585479,,,1646143.81818182,Microempresa,1
717,718,2017,CIA FERRO LIGAS DA BAHIA - FERBASA,15.141.799/0001-03,14.5579142249689,0.321168877320013,0.243759932607092,5.25347864910735,0.219303960834333,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,86,218000.49358413,160675.458906,57325.03467813,6.585479,,,2106060.72727273,Microempresa,1
718,719,2017,CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA,02.998.611/0001-04,8.03064054597644,0.761496124119972,0.512906704556098,3.35026688497334,0.54041990218271,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,27,218000.49358413,160675.458906,57325.03467813,6.585479,2689713.7,Pequena Empresa,16262924.4545455,Média Empresa,1
719,720,2017,MRV ENGENHARIA E PARTICIPACOES S.A.,08.343.492/0001-20,4.80835250884363,0.150360470666537,0.147067325953888,2.55864713013619,1.5113327805302,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,54,218000.49358413,160675.458906,57325.03467813,6.585479,5370133.0,Média Empresa,11538571.2727273,Pequena Empresa,1
720,721,2017,NUTRIPLANT INDUSTRIA E COMERCIO S.A.,51.128.999/0001-90,-13.6157445953317,0.0379494366880492,-0.255646595870843,0.605527006965856,-4.35979550496769,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,142,218000.49358413,160675.458906,57325.03467813,6.585479,,,66625.0,Microempresa,1
721,722,2017,DEXCO S.A.,97.837.181/0001-47,1.95460940879021,0.247262123058003,0.0463596121744002,1.94863674096532,1.00698341227555,2.947421,45.41834,3.192008,50.896667,10.154795,9.955642,194,218000.49358413,160675.458906,57325.03467813,6.585479,,,8635012.63636364,Pequena Empresa,1
722,723,2018,ATACADÃO S.A.,75.315.333/0001-09,5.07947760176677,0.0717010337774338,0.0343302559566587,1.06879254747402,1.61102014665053,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,171,239519.568687195,196146.8163584,43372.752328795,7.004141,,,29974428.5714286,Média Empresa,1
723,724,2018,C&A MODAS S.A.,45.242.914/0001-05,4.99192573922538,0.108673224475259,0.0336089625964896,1.25456210844379,2.11947564165917,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,132,239519.568687195,196146.8163584,43372.752328795,7.004141,,,6980425.0,Pequena Empresa,1
724,725,2018,RUMO S.A.,02.387.241/0001-60,1.00599197769981,0.492343281696284,0.041453250266973,1.647175575482,2.27128948476622,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,15,239519.568687195,196146.8163584,43372.752328795,7.004141,,,12852404.7272727,Pequena Empresa,1
725,726,2018,ALUPAR INVESTIMENTO S/A,08.364.948/0001-38,5.14008070335424,0.687670514082199,0.39873939738989,3.2614032815707,1.33268265899932,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,55,239519.568687195,196146.8163584,43372.752328795,7.004141,886041.5,Pequena Empresa,5042062.81818182,Pequena Empresa,1
726,727,2018,NEOENERGIA S.A.,01.083.200/0001-18,3.42310505445804,0.176276146650459,0.0614152709642983,1.43176259680848,1.64920185961092,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,4,239519.568687195,196146.8163584,43372.752328795,7.004141,34684216.1,Média Empresa,18017847.8181818,Média Empresa,1
729,730,2018,ALPARGATAS S.A.,61.079.117/0001-05,8.14151887952705,0.144621001001662,0.0829914849728865,2.06044445977527,0.611484234998409,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,157,239519.568687195,196146.8163584,43372.752328795,7.004141,,,4059512.54545455,Pequena Empresa,1
730,731,2018,HIDROVIAS DO BRASIL S.A.,12.648.327/0001-53,3.39755710203779,0.576133626890703,0.128854728843601,3.52012812185459,1.95562669335986,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,81,239519.568687195,196146.8163584,43372.752328795,7.004141,,,1297559.27272727,Microempresa,1
731,732,2018,MOVIDA PARTICIPACOES SA,21.314.559/0001-66,3.07674766928959,0.189765299679075,0.0629299861852935,0.874038350921339,2.13007567929917,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,104,239519.568687195,196146.8163584,43372.752328795,7.004141,,,4215818.33333333,Pequena Empresa,1
732,733,2018,CPFL ENERGIA S.A.,02.429.144/0001-93,5.1312875889597,0.190427480877505,0.0769813311311267,1.11731057813472,2.368196615121,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,17,239519.568687195,196146.8163584,43372.752328795,7.004141,,,11269187.0909091,Pequena Empresa,1
733,734,2018,IGUA SANEAMENTO S.A.,08.159.965/0001-33,0.811294290394867,0.285597499979865,0.0238524794819546,1.86352168850462,2.3890341688046,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,50,239519.568687195,196146.8163584,43372.752328795,7.004141,,,1361444.81818182,Microempresa,1
734,735,2018,GOL LINHAS AEREAS INTELIGENTES S.A.,06.164.253/0001-87,-7.5130469772118,0.181264905111173,-0.0683287890288918,0.459802687459135,-3.30354216574913,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,39,239519.568687195,196146.8163584,43372.752328795,7.004141,9413639.2,Média Empresa,4316711.45454545,Pequena Empresa,1
735,736,2018,EUCATEX S.A. INDUSTRIA E COMERCIO,56.643.018/0001-66,1.31697083070992,0.185344708075312,0.0229496430803697,0.970504599426947,0.741780416793026,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,146,239519.568687195,196146.8163584,43372.752328795,7.004141,,,1678855.18181818,Microempresa,1
736,737,2018,CENTRAIS ELET BRAS S.A. - ELETROBRAS,00.001.180/0001-26,7.36579751621939,0.806427611554521,0.534421533017611,1.28259364240542,2.23537960398756,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,1,239519.568687195,196146.8163584,43372.752328795,7.004141,17239860.0,Média Empresa,120783966.636364,Grande Empresa,1
737,738,2018,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,67.010.660/0001-24,-2.27745529888716,-0.155038717238207,-0.148620527255402,2.11160095785695,0.902652549963835,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,166,239519.568687195,196146.8163584,43372.752328795,7.004141,466095.0,Pequena Empresa,1156818.45454545,Microempresa,1
738,739,2018,SAO MARTINHO S.A.,51.466.860/0001-56,5.39464110330639,0.493425793870245,0.143116686555869,2.2009973796266,1.77061865933081,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,143,239519.568687195,196146.8163584,43372.752328795,7.004141,,,8449506.81818182,Pequena Empresa,1
739,740,2018,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,10.760.260/0001-19,4.2881093639547,0.389386193413681,0.156296139182509,1.26593359392718,4.53240779767232,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,72,239519.568687195,196146.8163584,43372.752328795,7.004141,,,3448244.45454545,Pequena Empresa,1
740,741,2018,VALID SOLUÇÕES S.A.,33.113.309/0001-47,4.4533758981577,0.15553718131455,0.0577047267158389,2.06624141736408,1.06463636589146,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,116,239519.568687195,196146.8163584,43372.752328795,7.004141,1662583.5,Pequena Empresa,1510098.09090909,Microempresa,1
741,742,2018,FLEURY S.A.,60.840.055/0001-31,8.4794632226282,0.259916538529527,0.124447215067351,2.2958315991676,1.23459151375374,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,154,239519.568687195,196146.8163584,43372.752328795,7.004141,,,4189024.0,Pequena Empresa,1
742,743,2018,DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,92.665.611/0001-77,7.49538922903911,0.0574686935449786,0.030828296150965,1.54632646290736,1.1563895738847,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,188,239519.568687195,196146.8163584,43372.752328795,7.004141,4279781.0,Pequena Empresa,1288914.18181818,Microempresa,1
743,744,2018,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,60.894.730/0001-05,3.12433892046822,0.158101534711919,0.0603267286802293,2.49554572244856,0.689698052370614,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,155,239519.568687195,196146.8163584,43372.752328795,7.004141,,,28067813.3636364,Média Empresa,1
744,745,2018,TPI - TRIUNFO PARTICIP. E INVEST. S.A.,03.014.553/0001-91,-9.76522849759908,0.161618307230165,-0.320208435081053,0.159738665933383,3.05035199082706,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,28,239519.568687195,196146.8163584,43372.752328795,7.004141,,,1797069.27272727,Microempresa,1
745,746,2018,GRENDENE S.A.,89.850.341/0001-60,15.1662006094143,0.223294072472886,0.250928667056361,7.98648438713686,0.114201790339049,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,185,239519.568687195,196146.8163584,43372.752328795,7.004141,,,3502087.45454545,Pequena Empresa,1
746,747,2018,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",23.373.000/0001-32,5.58145764226324,0.453068653575392,0.120280612516588,0.858835244832086,2.4797784286041,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,105,239519.568687195,196146.8163584,43372.752328795,7.004141,,,6702519.2,Pequena Empresa,1
747,748,2018,ULTRAPAR PARTICIPACOES S.A.,33.256.439/0001-39,3.71259823350594,0.0297367583135779,0.0124845113700048,2.55834366189359,2.11217395377095,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,118,239519.568687195,196146.8163584,43372.752328795,7.004141,,,10500052.5454545,Pequena Empresa,1
748,749,2018,MAGAZINE LUIZA S.A.,47.960.950/0001-21,6.79148107236532,0.079872067787165,0.038320204350819,1.18999227628411,2.81990010734422,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,137,239519.568687195,196146.8163584,43372.752328795,7.004141,,,13642299.0,Pequena Empresa,1
749,750,2018,EVEN CONSTRUTORA E INCORPORADORA S.A.,43.470.988/0001-65,-2.96624889711411,-0.102888289808062,-0.0953512623639525,2.73293589652929,1.6229452962353,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,131,239519.568687195,196146.8163584,43372.752328795,7.004141,,,2777124.54545455,Pequena Empresa,1
750,751,2018,EMBRAER S.A.,07.689.002/0001-89,-1.47071782276868,0.0579404987388912,-0.034375657662104,2.334797553091,1.86623339211373,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,44,239519.568687195,196146.8163584,43372.752328795,7.004141,,,31853779.3636364,Média Empresa,1
751,752,2018,IRANI PAPEL E EMBALAGEM S.A.,92.791.243/0001-03,0.197227418737849,0.200112133462405,0.0032278571252453,0.855095573095781,3.93797546964757,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,192,239519.568687195,196146.8163584,43372.752328795,7.004141,,,1822777.27272727,Microempresa,1
752,753,2018,CIA BRASILEIRA DE DISTRIBUICAO,47.508.411/0001-56,2.23277640068875,0.0620798574552523,0.0238924435085446,1.10733567180113,2.79144845397805,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,136,239519.568687195,196146.8163584,43372.752328795,7.004141,,,26460716.6363636,Média Empresa,1
753,754,2018,MARFRIG GLOBAL FOODS S.A.,03.853.896/0001-40,8.12687856508566,0.0361850793008933,0.0724872031718742,1.36044719241209,5.60697878654099,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,32,239519.568687195,196146.8163584,43372.752328795,7.004141,,,24263818.3636364,Média Empresa,1
754,755,2018,EZ TEC EMPREEND. E PARTICIPACOES S.A.,08.312.229/0001-73,3.43501645553106,0.0154800108505945,0.261437908496732,8.0481045853964,0.127820427059111,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,53,239519.568687195,196146.8163584,43372.752328795,7.004141,,,3440466.90909091,Pequena Empresa,1
755,756,2018,UNICASA INDÚSTRIA DE MÓVEIS S.A.,90.441.460/0001-48,1.56418504760764,0.0702048142740412,0.0227318393098737,2.88620901100826,0.266929805098502,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,186,239519.568687195,196146.8163584,43372.752328795,7.004141,,,243071.454545455,Microempresa,1
756,757,2018,DEXXOS PARTICIPAÇÕES S.A.,02.193.750/0001-52,0.885051103883708,0.091400028837966,0.0102796466532996,1.38046575559726,3.55034240187588,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,8,239519.568687195,196146.8163584,43372.752328795,7.004141,,,263858.272727273,Microempresa,1
757,758,2018,MOURA DUBEUX ENGENHARIA S/A,12.049.631/0001-84,-10.8060923615609,-0.125688965440605,-0.551114012668074,0.680127665844741,8.81520768617974,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,75,239519.568687195,196146.8163584,43372.752328795,7.004141,,,2157004.36363636,Microempresa,1
758,759,2018,HELBOR EMPREENDIMENTOS S.A.,49.263.189/0001-02,-8.23901457875736,-0.48208028989716,-0.538082145946048,1.96928878989465,2.60122622502839,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,138,239519.568687195,196146.8163584,43372.752328795,7.004141,1159326.3,Pequena Empresa,2203722.90909091,Microempresa,1
759,760,2018,ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL,61.092.037/0001-81,-26.244518006241,-0.171842318473473,-0.27820005401328,1.14456671951437,45.4600816326531,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,158,239519.568687195,196146.8163584,43372.752328795,7.004141,,,653594.363636364,Microempresa,1
760,761,2018,IOCHPE MAXION S.A.,61.156.113/0001-75,3.39434028998169,0.109924618608469,0.0318357405484168,1.08031475592375,1.81979486182233,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,159,239519.568687195,196146.8163584,43372.752328795,7.004141,,,4529587.45454545,Pequena Empresa,1
761,762,2018,MARCOPOLO S.A.,88.611.835/0001-29,3.70936246528549,0.0862639095759634,0.045490996000446,1.67411004103527,1.41151936798444,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,180,239519.568687195,196146.8163584,43372.752328795,7.004141,,,3808173.72727273,Pequena Empresa,1
762,763,2018,LOG-IN LOGISTICA INTERMODAL S.A.,42.278.291/0001-24,0.531310028236233,0.20262156076171,0.0062142366791381,1.00685381425885,-4.22370265095438,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,129,239519.568687195,196146.8163584,43372.752328795,7.004141,,,1793744.09090909,Microempresa,1
763,764,2018,INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,17.314.329/0001-20,0.481787410542197,0.0664220099982239,0.0049896307458341,1.21774977813442,0.613921344972213,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,97,239519.568687195,196146.8163584,43372.752328795,7.004141,,,1273608.90909091,Microempresa,1
764,765,2018,MINERVA S.A.,67.620.377/0001-14,-9.86229319826603,0.055272835635402,-0.0780011778049448,1.35963483400764,-43.5899194325073,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,168,239519.568687195,196146.8163584,43372.752328795,7.004141,,,11610296.8181818,Pequena Empresa,1
765,766,2018,TOTVS S.A.,53.113.791/0001-22,2.53600900272114,0.111814190509807,0.0261361936913349,1.43759406548931,0.856264457934204,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,145,239519.568687195,196146.8163584,43372.752328795,7.004141,1491758.8,Pequena Empresa,3178940.90909091,Pequena Empresa,1
766,767,2018,ENGIE BRASIL ENERGIA S.A.,02.474.103/0001-19,9.75501931807338,0.492027895600032,0.263270239932906,1.09265990785709,2.75528136117953,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,18,239519.568687195,196146.8163584,43372.752328795,7.004141,,,16274637.4545455,Média Empresa,1
767,768,2018,ENEVA S.A,04.423.567/0001-21,7.22151190575496,0.499493625497626,0.283858302065094,2.19320285584676,0.957338777952475,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,34,239519.568687195,196146.8163584,43372.752328795,7.004141,,,9244385.90909091,Pequena Empresa,1
768,769,2018,TAURUS ARMAS S.A.,92.781.335/0001-02,-6.49857353151909,0.093426256407587,-0.0708185503858453,1.15046132936041,-3.26348832694864,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,191,239519.568687195,196146.8163584,43372.752328795,7.004141,,,1090177.09090909,Microempresa,1
769,770,2018,SPRINGS GLOBAL PARTICIPACOES S.A.,07.718.269/0001-57,3.46049867805774,0.246536969749139,0.0813867731903939,1.29843746725074,1.43316362802085,3.745581,46.055433,3.65445,53.379167,6.580822,6.421521,45,239519.568687195,196146.8163584,43372.752328795,7.004141,,,1141991.09090909,Microempresa,1
